馬名,血統登録番号,性別,所属,調教師名,種牡馬名,母名,母の父名,馬主名,生産者名,毛色,生年月日,本賞金,収得賞金,前走馬体重,全成績1着数,全成績2着数,全成績3着数,全成績着外数,芝成績1着数,芝成績2着数,芝成績3着数,芝成績着外数,ダート成績1着数,ダート成績2着数,ダート成績3着数,ダート成績着外数,データ作成日,抹消,登録日,抹消日
ケイツークローン,20103160,セ,美,清水英克,ラブリーデイ,コンゴウビジン,ケイムホーム,楠本勝美,ゼットステーブル,青鹿,200402,2570,400,   0,1,1,4,23,1,1,4,20,0,0,0,3,260409,在厩,211028,000000
トーアライデン,20103168,牡,栗,河嶋宏樹,マインドユアビスケッツ,ジョーヌダンブル,アグネスデジタル,高山ランド,トーア牧場,栗毛,200520,6585,1500,   0,3,4,2,25,3,3,2,21,0,0,0,4,260406,在厩,220519,000000
トーアモルペウス,20103173,セ,美,辻哲英　,タリスマニック,トーアヒミコ,クロフネ,高山ランド,トーア牧場,鹿毛,200312,4196,0,   0,2,2,2,16,0,0,0,0,0,0,0,5,260402,不在,230223,000000
レッドダンルース,20103189,牡,栗,福永祐一,リアルスティール,アイリッシュシー,Galileo,東京ホースレーシング,ノーザンファーム,鹿毛,200123,4529,900,   0,2,3,4,13,0,0,0,0,2,3,4,13,260226,不在,230202,000000
シャンデルナゴル,20103193,牡,栗,石坂公一,サトノダイヤモンド,アガルタ,キングカメハメハ,吉田勝己,ノーザンファーム,鹿毛,200330,7445,1600,   0,4,6,8,12,0,1,2,5,3,3,5,6,260409,不在,220616,000000
ビップスコーピオン,20103199,牡,美,田島俊明,サトノクラウン,アソルータ,ゼンノロブロイ,鈴木邦英,ノーザンファーム,鹿毛,200216,7621,1500,   0,3,4,5,22,0,0,0,1,3,4,5,21,260316,不在,211028,000000
ジュンツバメガエシ,20103208,牡,栗,友道康夫,ジャスタウェイ,アドマイヤテレサ,エリシオ,河合純二,ノーザンファーム,黒鹿,200322,6450,900,   0,2,8,1,7,2,8,1,7,0,0,0,0,251127,不在,220616,000000
フミサウンド,20103218,牡,美,鹿戸雄一,ジャスタウェイ,アブソルートリー,"Redoute's Choice",林文彦,ノーザンファーム,黒鹿,200203,3974,900,   0,2,3,2,17,1,3,1,10,1,0,1,7,260409,在厩,211028,000000
ショウナンアレクサ,20103271,牡,栗,清水久詞,キズナ,エセンテペ,Oratorio,国本哲秀,ノーザンファーム,鹿毛,200229,5980,1500,   0,3,4,1,6,3,4,1,6,0,0,0,0,250213,不在,220428,000000
シーズンリッチ,20103275,牡,美,久保田貴,ドゥラメンテ,エバーシャルマン,ハーツクライ,宇田豊,ノーザンファーム,鹿毛,200223,5020,2400,   0,2,0,0,15,2,0,0,15,0,0,0,0,250417,不在,220421,000000
バルサムノート,20103276,牡,栗,高野友和,モーリス,エピセアローム,ダイワメジャー,吉田勝己,ノーザンファーム,黒鹿,200205,11797,3900,   0,5,2,2,16,4,2,1,15,0,0,0,1,260312,不在,220602,000000
ダノンタッチダウン,20103277,セ,美,堀宣行　,ロードカナロア,エピックラヴ,Dansili,ダノックス,ノーザンファーム,鹿毛,200329,7000,2550,   0,1,2,0,8,1,2,0,8,0,0,0,0,250814,不在,220811,000000
ショーモン,20103279,セ,栗,東田明士,マインドユアビスケッツ,エポキシ,ディープインパクト,林瑛子,ノーザンファーム,鹿毛,200227,5349,1500,   0,3,1,2,15,3,1,2,12,0,0,0,3,260326,不在,220623,000000
エマヌエーレ,20103280,牡,栗,平田修　,ロードカナロア,エマノン,ハーツクライ,丸山担,ノーザンファーム,鹿毛,200215,6947,1500,   0,3,3,1,24,3,3,1,23,0,0,0,1,260409,不在,220609,000000
トールキン,20103284,牡,栗,橋田宜長,ダイワメジャー,エルビッシュ,キングカメハメハ,吉田勝己,ノーザンファーム,鹿毛,200316,5513,1500,   0,3,2,2,16,3,2,2,15,0,0,0,1,260326,不在,220505,000000
エクロジャイト,20103295,セ,栗,武幸四郎,ヘニーヒューズ,オージャイト,キングカメハメハ,サンデーレーシング,ノーザンファーム,鹿毛,200125,4460,2100,   0,3,0,2,12,0,0,0,0,3,0,2,9,260406,在厩,220519,000000
コスタノヴァ,20103307,牡,美,木村哲也,ロードカナロア,カラフルブラッサム,ハーツクライ,吉田勝己,ノーザンファーム,鹿毛,200403,40160,19900,   0,8,2,1,3,0,0,0,1,8,2,0,0,260406,在厩,220728,000000
プロトポロス,20103325,牡,栗,西村真幸,"War Front",キャヴァルドレ,"Sunday Break",キャロットファーム,ノーザンファーム,鹿毛,200328,5630,2400,   0,4,0,1,8,2,0,1,4,2,0,0,4,260402,在厩,220310,000000
ジェイパームス,20103331,セ,美,堀宣行　,ジャスタウェイ,キラーグレイシス,Congaree,エムズレーシング,ノーザンファーム,黒鹿,200129,7467,3600,   0,5,0,1,7,4,0,1,6,1,0,0,1,260323,在厩,220623,000000
ショウナンバシット,20103333,牡,栗,須貝尚介,シルバーステート,ギエム,"Medaglia d'Oro",国本哲秀,ノーザンファーム,鹿毛,200214,11900,4700,   0,5,1,1,12,5,1,1,11,0,0,0,1,260309,不在,221013,000000
アイスグリーン,20103354,牡,栗,池添学　,モーリス,グリューネワルト,スペシャルウィーク,シルクレーシング,ノーザンファーム,青鹿,200317,8764,1500,   0,3,4,2,14,3,4,2,14,0,0,0,0,260309,不在,220414,000000
クファシル,20103356,牡,栗,池添学　,モーリス,グルヴェイグ,ディープインパクト,サンデーレーシング,ノーザンファーム,青鹿,200412,5860,2400,   0,4,1,0,11,4,1,0,11,0,0,0,0,260330,在厩,221027,000000
パンデアスカル,20103369,牡,栗,小椋研介,モーリス,コルコバード,ステイゴールド,キャロットファーム,ノーザンファーム,鹿毛,200414,3415,900,   0,2,1,1,18,1,1,1,13,1,0,0,5,260323,在厩,220414,000000
オープンファイア,20103373,牡,栗,池江泰寿,ディープインパクト,ゴーマギーゴー,Ghostzapper,長谷川祐司,ノーザンファーム,鹿毛,200125,3194,1200,   0,1,1,1,9,1,1,1,9,0,0,0,0,251020,不在,211223,000000
クールミラボー,20103387,牡,栗,寺島良　,ドレフォン,サンソヴール,キングカメハメハ,G1レーシング,ノーザンファーム,鹿毛,200412,12850,3600,   0,5,4,4,11,0,0,1,3,5,4,3,8,260305,不在,220922,000000
フェイト,20103388,牡,栗,福永祐一,リアルスティール,サンタフェチーフ,Wiesenpfad,藤田晋,ノーザンファーム,鹿毛,200128,4174,900,   0,2,3,1,11,2,3,1,8,0,0,0,3,260219,不在,211125,000000
ブリスキー,20103389,セ,美,堀宣行　,ハービンジャー,サンデースマイル2,"Sunday Silence",金子真人ホールディングス,ノーザンファーム,鹿毛,200408,1350,400,   0,1,1,1,9,0,0,0,4,1,1,1,5,260323,不在,220526,000000
ライツフォル,20103398,牡,栗,高橋義忠,ミッキーアイル,シャルマント,エンパイアメーカー,サンデーレーシング,ノーザンファーム,鹿毛,200429,8965,3600,   0,5,3,0,10,0,0,0,2,5,3,0,7,260406,在厩,220721,000000
スリリングチェイス,20103407,セ,栗,渡辺薫彦,サトノアラジン,シンギングメリリー,Ghostzapper,吉田勝己,ノーザンファーム,黒鹿,200331,5150,1600,   0,3,5,1,8,0,2,1,2,3,3,0,6,260409,不在,221006,000000
ムジェロ,20103414,牡,栗,藤原英昭,ハーツクライ,シーヴ,Mineshaft,ラ・メール,ノーザンファーム,鹿毛,200115,4528,900,   0,2,5,1,14,0,0,0,5,2,5,1,9,260316,在厩,220818,000000
スイープアワーズ,20103428,牡,栗,宮地貴稔,ディープインパクト,スイープトウショウ,エンドスウィープ,大塚亮一,ノーザンファーム,鹿毛,200227,6095,1500,   0,3,4,3,10,3,4,3,10,0,0,0,0,260402,在厩,230103,000000
カルロヴェローチェ,20103434,セ,栗,須貝尚介,シルバーステート,スサーナトウショウ,ロックオブジブラルタル,"TO RACING",ノーザンファーム,鹿毛,200118,10710,2900,   0,3,4,0,12,3,4,0,11,0,0,0,1,260402,在厩,220609,000000
サスツルギ,20103439,セ,美,千葉直人,ハーツクライ,スノーパイン,Dalakhani,サンデーレーシング,ノーザンファーム,鹿毛,200205,5760,2400,   0,4,1,0,10,4,1,0,10,0,0,0,0,260223,在厩,220421,000000
スマイルスルー,20103446,セ,栗,斉藤崇史,ルーラーシップ,スマイルシャワー,シンボリクリスエス,吉田勝己,ノーザンファーム,鹿毛,200415,11060,400,   0,5,4,2,7,0,1,1,3,1,0,0,3,260406,不在,220616,000000
ナヴォーナ,20103456,牡,栗,矢作芳人,ロードカナロア,セリエンホルデ,"Soldier Hollow",ラ・メール,ノーザンファーム,鹿毛,200127,3704,1500,   0,3,0,1,9,3,0,1,9,0,0,0,0,251211,不在,221027,000000
サトノトルネード,20103463,牡,美,奥村武　,ハーツクライ,タイタンクイーン,Tiznow,里見治,ノーザンファーム,黒鹿,200402,3580,900,   0,2,1,3,12,2,1,0,6,0,0,3,2,260219,不在,220908,000000
ゴートゥファースト,20103464,牡,栗,新谷功一,ルーラーシップ,タイトルパート,アグネスタキオン,後藤和成,ノーザンファーム,鹿毛,200211,6705,2400,   0,4,1,3,11,4,1,3,9,0,0,0,0,260312,在厩,220428,000000
サトノグランツ,20103473,牡,栗,友道康夫,サトノダイヤモンド,チェリーコレクト,Oratorio,里見治,ノーザンファーム,鹿毛,200403,16100,6300,   0,4,1,3,8,4,1,1,7,0,0,0,0,260306,不在,220707,000000
サトノアルペジオ,20103477,セ,美,大和田成,モーリス,チャームドヴェール,ネオユニヴァース,里見治,ノーザンファーム,鹿毛,200219,1840,870,   0,5,4,2,10,0,0,0,4,1,2,2,5,260406,不在,240704,000000
スカイロケット,20103482,牡,栗,須貝尚介,ジャスタウェイ,ティッカーテープ,"Royal Applause",シルクレーシング,ノーザンファーム,鹿毛,200430,6225,2400,   0,4,1,1,16,4,1,1,16,0,0,0,0,260402,在厩,220714,000000
トラマンダーレ,20103486,セ,美,浅利英明,ドゥラメンテ,テルアケリー,Tapit,シルクレーシング,ノーザンファーム,鹿毛,200504,5290,1500,   0,3,4,1,7,3,4,1,6,0,0,0,1,260409,在厩,220721,000000
トーホウガレオン,20103499,牡,栗,谷潔　　,リアルスティール,デビルズコーナー,Songandaprayer,東豊物産,ノーザンファーム,鹿毛,200123,5500,900,   0,2,5,3,17,2,5,3,15,0,0,0,2,260312,不在,220505,000000
トラストエムシー,20103502,牡,栗,北出成人,ブラックタイド,トゥーピー,Intikhab,コスモ・コスモ,ノーザンファーム,黒鹿,200211,2881,400,   0,1,4,3,17,1,4,3,16,0,0,0,0,260402,在厩,211028,000000
マスグラバイト,20103505,セ,美,高木登　,ヘニーヒューズ,トリプライト,ワイルドラッシュ,サンデーレーシング,ノーザンファーム,栗毛,200210,2544,900,   0,2,1,2,10,0,0,0,0,2,1,2,9,260402,不在,220331,000000
グラニットピーク,20103507,セ,美,田島俊明,ダイワメジャー,トレジャーステイト,"Oasis Dream",シルクレーシング,ノーザンファーム,栗毛,200131,1050,140,   0,4,1,2,15,0,0,1,7,0,0,0,7,260326,在厩,240321,000000
ナンヨークリスタル,20103513,セ,栗,松永幹夫,ロードカナロア,ナンヨーカノン,フジキセキ,中村徳也,ノーザンファーム,鹿毛,200506,1280,240,   0,3,4,1,17,0,1,0,4,0,2,1,13,260326,在厩,240222,000000
レッドシュヴェルト,20103517,牡,美,尾関知人,レッドファルクス,ハイドバウンド,"Grand Slam",東京ホースレーシング,ノーザンファーム,芦毛,200222,7240,2400,   0,4,4,4,11,4,4,4,10,0,0,0,1,260323,不在,220922,000000
セブンマジシャン,20103521,牡,栗,高野友和,ジャスタウェイ,ハピネスダンサー,メイショウサムソン,前迫義幸,ノーザンファーム,鹿毛,200227,11214,1500,   0,3,6,4,12,3,6,4,12,0,0,0,0,260312,不在,220915,000000
グランヴィノス,20103522,牡,栗,友道康夫,キタサンブラック,ハルーワスウィート,Machiavellian,佐々木主浩,ノーザンファーム,青鹿,200216,7570,3250,   0,4,2,0,3,4,2,0,3,0,0,0,0,251211,不在,220414,000000
ジュドー,20103534,セ,美,手塚貴久,モーリス,パンデイア,ディープインパクト,シルクレーシング,ノーザンファーム,栗毛,200131,4550,1500,   0,3,3,3,13,3,3,3,10,0,0,0,3,260205,不在,220324,000000
ジーククローネ,20103537,セ,美,宮田敬介,サトノクラウン,パーフェクトマッチ,サンデーサイレンス,DMMドリームクラブ,ノーザンファーム,黒鹿,200215,4237,400,   0,3,2,1,17,1,1,0,9,0,0,1,4,260202,不在,220714,000000
オーシャントライブ,20103538,セ,栗,高柳大輔,ルーラーシップ,パープルセイル,フジキセキ,サンデーレーシング,ノーザンファーム,鹿毛,200328,4298,900,   0,2,4,3,12,2,4,3,12,0,0,0,0,250828,不在,220602,000000
パーリーブラック,20103539,牡,美,伊坂重信,キタサンブラック,パーリーアヴェニュー,Anabaa,吉田勝己,ノーザンファーム,鹿毛,200311,2665,0,   0,2,0,0,15,0,0,0,5,0,0,0,3,250224,不在,220908,000000
リプレゼント,20103559,牡,美,高柳瑞樹,ロードカナロア,ファイネストシティ,"City Zip",藤田晋,ノーザンファーム,鹿毛,200205,1040,130,   0,3,2,2,9,0,0,0,1,0,1,2,8,260223,不在,240321,000000
シェットランド,20103566,牡,美,久保田貴,リアルインパクト,フェイトカラー,サクラバクシンオー,村木隆,ノーザンファーム,栗毛,200116,5442,2400,   0,4,0,0,17,0,0,0,2,4,0,0,15,260312,不在,220505,000000
シュバルツガイスト,20103575,牡,美,手塚貴徳,キタサンブラック,フリーティングスピリット,"Invincible Spirit",インゼルレーシング,ノーザンファーム,黒鹿,200215,2440,900,   0,2,2,1,19,0,0,0,3,2,2,1,12,260409,不在,220616,000000
ゴルデールスカー,20103625,牡,栗,加藤公太,モーリス,マラムデール,フレンチデピュティ,サンデーレーシング,ノーザンファーム,栗毛,200309,2322,400,   0,1,2,2,27,0,0,0,6,1,2,2,21,260409,不在,220526,000000
セッション,20103639,牡,栗,斉藤崇史,シルバーステート,ミスドバウィ,Dubawi,林正道,ノーザンファーム,黒鹿,200501,8530,2950,   0,2,3,3,11,2,3,3,11,0,0,0,0,260402,在厩,221006,000000
ダイヤモンドハンズ,20103647,牡,栗,池江泰寿,サトノダイヤモンド,メチャコルタ,"El Corredor",サンデーレーシング,ノーザンファーム,鹿毛,200207,3040,900,   0,2,0,3,2,2,0,3,2,0,0,0,0,260205,不在,220331,000000
ドゥレッツァ,20103650,牡,美,尾関知人,ドゥラメンテ,モアザンセイクリッド,"More Than Ready",キャロットファーム,ノーザンファーム,青鹿,200424,44360,23750,   0,5,2,2,4,5,2,1,3,0,0,0,0,251215,不在,220616,000000
フリームファクシ,20103661,牡,栗,須貝尚介,ルーラーシップ,ライツェント,スペシャルウィーク,金子真人ホールディングス,ノーザンファーム,青鹿,200407,13070,5500,   0,5,2,2,11,3,2,2,8,2,0,0,3,260409,在厩,220414,000000
マキシ,20103666,牡,栗,杉山佳明,エピファネイア,ラキシス,ディープインパクト,大島昌也,ノーザンファーム,鹿毛,200302,7140,2400,   0,4,1,2,7,4,1,2,7,0,0,0,0,250731,不在,220616,000000
ショウナンハクウン,20103670,牡,美,大竹正博,ダイワメジャー,ラッドルチェンド,"Danehill Dancer",国本哲秀,ノーザンファーム,青鹿,200424,5139,1500,   0,3,3,4,22,0,0,1,10,3,3,3,11,260330,在厩,220526,000000
ケイエイト,20103673,牡,栗,羽月友彦,ルーラーシップ,ラベンダーカラー,サクラバクシンオー,武田敏也,ノーザンファーム,鹿毛,200315,2270,400,   0,1,1,5,23,0,0,0,1,1,1,5,22,251023,不在,220721,000000
フレーヴァード,20103693,牡,美,大竹正博,モーリス,ルージュバック,マンハッタンカフェ,キャロットファーム,ノーザンファーム,鹿毛,200221,4350,1500,   0,3,1,1,8,3,1,1,8,0,0,0,0,260406,在厩,221013,000000
ロイガヴェーグル,20103697,牡,栗,浜田多実,サトノアラジン,レジェンドトレイル,フレンチデピュティ,サンデーレーシング,ノーザンファーム,鹿毛,200420,2700,900,   0,2,2,0,11,0,0,0,0,2,2,0,11,260226,不在,220428,000000
レッドロスタム,20103705,牡,美,浅利英明,ロードカナロア,レッドメデューサ,"Mr. Greeley",東京ホースレーシング,ノーザンファーム,鹿毛,200514,3838,400,   0,1,6,1,16,1,6,1,14,0,0,0,2,260312,不在,220721,000000
オールマイデイズ,20103718,牡,美,矢嶋大樹,リアルスティール,ロザリンド,シンボリクリスエス,シルクレーシング,ノーザンファーム,鹿毛,200308,2548,900,   0,2,0,3,7,1,0,3,4,1,0,0,3,260312,不在,220818,000000
ゴールドシーン,20103727,セ,美,林徹　　,エピファネイア,ローガンサファイア,ダイワメジャー,キャロットファーム,ノーザンファーム,栗毛,200229,2131,400,   0,1,2,1,11,1,2,1,11,0,0,0,0,260326,在厩,220602,000000
エゾダイモン,20103794,牡,栗,武幸四郎,ハーツクライ,メジロツボネ,スウェプトオーヴァーボード,藤田晋,レイクヴィラファーム,黒鹿,200130,4368,1500,   0,3,1,1,14,3,1,1,14,0,0,0,0,260312,在厩,210930,000000
アヴニールドブリエ,20103803,セ,美,大和田成,エピファネイア,レーヌドブリエ,ゼンノロブロイ,シルクレーシング,レイクヴィラファーム,黒鹿,200227,4655,900,   0,2,2,3,14,2,2,3,14,0,0,0,0,260323,不在,220512,000000
フェーレンベルク,20103875,牡,美,千葉直人,エイシンフラッシュ,エクラミレネール,マツリダゴッホ,岡田牧雄,岡田スタツド,芦毛,200425,8471,0,   0,3,2,2,17,0,1,0,8,0,0,0,2,260309,不在,220901,000000
